video-name,t-start,t-end,label,video-duration,fps,video-num-frames
rSGgal9LtDk,0.9933299999999999,192.04334,Making a sandwich,212.253333,29.97002997002997,6360
rSTXxDLYxTQ,8.375119999999999,211.05309,Polishing shoes,214.622,25.0,5364
rScqKu8Mwhk,16.55309,17.760089999999998,Vacuuming floor,55.216667,25.0,1379
rScqKu8Mwhk,26.55663,39.83088,Vacuuming floor,55.216667,25.0,1379
rScqKu8Mwhk,43.19323,45.089940000000006,Vacuuming floor,55.216667,25.0,1379
rVRNX-fClE4,39.06759,75.66911999999999,Polishing shoes,83.15,29.97002997002997,2491
rVqeQ9D7EWo,39.9058,162.88823,Shoveling snow,232.542,30.0,6972
rVxxAI6wlXk,103.8439,123.07425,Shaving,224.118333,23.976023976023978,5372
rVxxAI6wlXk,127.96923999999999,143.00388,Shaving,224.118333,23.976023976023978,5372
rVxxAI6wlXk,164.33209,168.17816000000002,Shaving,224.118333,23.976023976023978,5372
rVxxAI6wlXk,173.77244,189.85601,Shaving,224.118333,23.976023976023978,5372
rWVpotNVeyM,32.37825,203.09994,Playing flauta,209.605,23.976023976023978,5024
rWfi4xN3XQI,35.82969,88.87168,Grooming horse,225.165,29.97002997002997,6747
rWfi4xN3XQI,106.43525,130.32171,Grooming horse,225.165,29.97002997002997,6747
rWfi4xN3XQI,161.58487,212.16796000000002,Grooming horse,225.165,29.97002997002997,6747
rX2tRvv2ZfU,0.0,217.64063,Preparing salad,217.613,29.97002997002997,6520
rYXmAD8u7N8,126.51448,173.26984,Playing violin,195.8,30.0,5873
rYXmAD8u7N8,86.48212,103.2896,Playing violin,195.8,30.0,5873
rYumFn7S1YA,12.97511,61.06231,Using the balance beam,70.843333,29.45937058043274,2087
rZ8tVgFyY84,50.23199,115.40417,Washing hands,150.766667,25.0,3768
rZMiqPMOpzA,2.38198,216.41959,Playing accordion,218.098,15.062,3284
ral5Oaib_vk,36.83232,132.79019,Playing harmonica,207.112,25.0,5175
ral5Oaib_vk,150.23707,189.02618999999999,Playing harmonica,207.112,25.0,5175
rb-PUa4uGLQ,0.0,52.63964,Playing accordion,52.568333,29.333248973293482,1542
rbDbXXqaZaM,0.0,117.62100000000001,Mowing the lawn,117.561667,25.0,2938
rbLCMaf3phk,19.96282,164.58205,Shot put,214.981,29.97,6442
rbLCMaf3phk,55.86235,74.31538,Shot put,214.981,29.97,6442
rbLCMaf3phk,102.49819000000001,214.86167000000003,Shot put,214.981,29.97,6442
rbLCMaf3phk,0.2,214.86167000000003,Shot put,214.981,29.97,6442
rbLCMaf3phk,140.74629,214.86167000000003,Shot put,214.981,29.97,6442
rbLCMaf3phk,189.05966999999998,215.06167000000002,Shot put,214.981,29.97,6442
rcMv32d1QkI,15.18423,97.75601,Skateboarding,121.555,29.97002997002997,3642
rcpsp52nguY,18.23893,154.27095,Shoveling snow,162.451,29.97002997002997,4864
rcqXzX-7ULg,36.14125,184.32039,Ironing clothes,210.51,29.97,6308
rcrhyi2EzZc,0.0,89.20413,Washing dishes,90.019,30.0,2699
rdZ0TZcP0NU,12.11023,37.79122,Playing polo,39.069,25.0,974
rdszlTqxBXs,3.15596,10.61098,Putting on makeup,15.867,15.0,237
rduaWxRvcw0,63.365480000000005,95.78503,Removing curlers,235.833,30.0,7074
rduaWxRvcw0,97.25865,113.46842,Removing curlers,235.833,30.0,7074
rduaWxRvcw0,120.4681,137.04627,Removing curlers,235.833,30.0,7074
rduaWxRvcw0,141.46712,147.72999,Removing curlers,235.833,30.0,7074
rduaWxRvcw0,154.36126000000002,183.46517,Removing curlers,235.833,30.0,7074
rduaWxRvcw0,186.044,187.88602,Removing curlers,235.833,30.0,7074
reit7blyxIo,10.555810000000001,57.72009,Shaving,72.018,29.97002997002997,2156
rfWlK9njyzg,28.88233,41.7268,Hopscotch,45.44,25.0,1135
rfxXEgc9RTQ,0.0,66.64129,Playing squash,66.638,25.0,1663
rggwT0-G5sk,0.61274,78.35311,Playing squash,78.334,24.0,1879
ri5WJu1K0ak,75.51013,155.30858,Putting on makeup,175.971,29.97002997002997,5269
rjgu0ucCW7U,13.13909,118.83147,Mowing the lawn,123.798,29.97002997002997,3709
rmGvgGOkqyk,3.6888099999999997,8.76093,Javelin throw,49.248333,25.0,1230
rmGvgGOkqyk,25.28373,33.1993,Javelin throw,49.248333,25.0,1230
rmMCA60HqZ0,66.52481999999999,67.5267,Washing face,128.378333,23.976023976023978,3077
rnPfQuWS4Rk,23.08427,30.053109999999997,Hammer throw,31.031,29.97,929
rojFvhZw_z8,0.7567,129.89971,Bathing dog,161.61,29.97002997002997,4842
rq-Xyoo5Rs0,0.01,130.58100000000002,Tumbling,130.53,29.97,3911
rqraLuIBvyg,16.77579,82.46328000000001,Shoveling snow,90.733,30.0,2721
rrNJt73BG_8,6.867999999999999,38.50931,Washing hands,57.023,29.97,1708
rrTNLcPCWK8,67.60955,195.05356,Dodgeball,216.712,30.0,6498
rrXdhD3WDy4,6.407030000000001,78.44454,Getting a piercing,94.411667,30.0,2831
rse-MW1helQ,11.91089,62.178909999999995,Playing water polo,129.332,30.0,3878
rse-MW1helQ,67.42778,122.13713999999999,Playing water polo,129.332,30.0,3878
rt1kYX3slRI,11.73022,63.66556,Using parallel bars,69.59,29.97002997002997,2084
rteN6_HkMkI,0.0,6.09768,Walking the dog,121.23,29.97002997002997,3632
rteN6_HkMkI,30.47124,36.139509999999994,Walking the dog,121.23,29.97002997002997,3632
rteN6_HkMkI,76.95104,81.48566,Walking the dog,121.23,29.97002997002997,3632
ru4NMIVZqrg,50.82158,177.87554,Getting a piercing,187.058333,29.97002997002997,5605
ruHObln9mwI,1.64576,8.023060000000001,Playing field hockey,131.818333,25.0,3294
ruHRz56XGE4,4.41929,37.59796,Mowing the lawn,43.536667,30.0,1305
rv9jW-t3mT4,0.01,72.06525,Pole vault,173.708333,29.97002997002997,5205
rxEQaswh_Uo,0.01,59.46594,Polishing shoes,59.605,29.97002997002997,1785
ry-AEtNb4c0,45.614709999999995,168.33301,Painting,188.266667,29.916,5631
rzZutQSmyJo,4.13216,20.87828,Playing bagpipes,139.411667,29.97002997002997,4177
rzZutQSmyJo,25.22792,51.97821,Playing bagpipes,139.411667,29.97002997002997,4177
rzZutQSmyJo,94.6047,130.9242,Playing bagpipes,139.411667,29.97002997002997,4177
s-kFpQRPcyE,1.4851299999999998,57.06807,Getting a haircut,163.513333,23.976023976023978,3919
s-kFpQRPcyE,64.4921,147.05996000000002,Getting a haircut,163.513333,23.976023976023978,3919
s07U8_fkUWU,10.61003,19.893810000000002,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,22.54632,32.93531,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,35.36678,44.429520000000004,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,46.63994,53.93434,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,56.365809999999996,66.97584,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,69.40731,76.03858000000001,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,78.249,85.32236,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,87.53278,96.37448,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,99.02698000000001,116.48933000000001,Playing volleyball,141.641667,29.97002997002997,4244
s07U8_fkUWU,118.47871,135.27793,Playing volleyball,141.641667,29.97002997002997,4244
s1E6EKs1MZw,10.484539999999999,28.11763,Playing saxophone,152.67,29.97002997002997,4574
s1E6EKs1MZw,62.43068,76.72778000000001,Playing saxophone,152.67,29.97002997002997,4574
s1E6EKs1MZw,127.48248999999998,141.06474,Playing saxophone,152.67,29.97002997002997,4574
s1WQ4zNikKA,6.91144,35.102059999999994,Shaving legs,93.233,30.0,2796
s1WQ4zNikKA,41.04322,86.48536999999999,Shaving legs,93.233,30.0,2796
s2PFIKG5PYI,7.244510000000001,16.09572,Polishing forniture,17.433,30.0,522
s3JuGKwna6o,14.32921,19.647270000000002,Drinking coffee,47.28,29.97,1416
s5oN3d77e50,0.01,71.76100000000001,Doing motocross,71.832,25.0,1792
s6pFNNnub80,38.56695,167.56107,Doing nails,210.395,29.97002997002997,6304
s7HB851cCrg,32.305820000000004,123.04167,Playing badminton,123.041667,30.0,3690
s7HB851cCrg,0.38391,32.0561,Playing badminton,123.041667,30.0,3690
s7ajQRC7w9w,81.28795,92.64435999999999,Windsurfing,95.735,25.0,2392
s82_J03bqwQ,78.51392,204.84994,Windsurfing,228.76,25.0,5718
s84BStnbfK8,133.98623,142.53189,Playing squash,169.04,30.0,5070
s84BStnbfK8,71.70640999999999,115.92267,Playing squash,169.04,30.0,5070
s9Q8SZbixV4,92.45886999999999,228.34431,Cumbia,234.753333,29.97002997002997,7034
s9Q8SZbixV4,15.564770000000001,90.64189,Cumbia,234.753333,29.97002997002997,7034
sA8fmJulHMs,13.373489999999999,71.86239,Smoking a cigarette,103.234,26.348,2719
sBx1HvNjs6s,23.78781,114.67445,Getting a haircut,154.25,24.0,3701
sByOncVAMqg,6.636430000000001,95.97274,Using the balance beam,99.613333,29.97002997002997,2984
sCCJpFKVV8g,43.840720000000005,173.39568,Getting a tattoo,180.046667,25.0,4500
sC_hs-OXERg,95.54459,144.65505,Polishing forniture,181.416667,25.0,4534
sDdgFSFaAdY,54.37786,157.64352,Polishing forniture,167.531667,25.0,4187
sEENChh3zno,0.87229,13.6295,Washing dishes,69.8,25.0,1744
sFQ343Qq4TE,4.11149,98.34683000000001,Doing step aerobics,105.388,29.97002997002997,3157
sHRajZw7A8g,9.682260000000001,81.66796,Mixing drinks,90.717,29.917,2713
sHxzQu_4edY,38.307990000000004,93.43739000000001,Horseback riding,165.14,29.97002997002997,4948
sI7qq85QaA0,4.66632,70.62658,Ping-pong,78.203333,25.0,1954
sJUUm0n4cXA,6.27337,194.78815,Playing lacrosse,201.015,30.0,6029
sMO2IlNgDuw,4.928780000000001,20.8104,Putting on makeup,175.471667,30.0,5263
sMO2IlNgDuw,34.77527,47.37104,Putting on makeup,175.471667,30.0,5263
sMO2IlNgDuw,64.07413000000001,72.8364,Putting on makeup,175.471667,30.0,5263
sMO2IlNgDuw,76.12225,88.71802,Putting on makeup,175.471667,30.0,5263
sNeT1WZ9UwA,14.168320000000001,60.098569999999995,Horseback riding,99.751667,29.97002997002997,2988
sNnNDCx6RRA,0.01,170.74261,Ballet,177.91,30.0,5336
sO7ZGxFwbm8,13.85619,21.513560000000002,Javelin throw,233.77,29.97002997002997,7002
sO7ZGxFwbm8,35.36975,39.01612,Javelin throw,233.77,29.97002997002997,7002
sO7ZGxFwbm8,64.54068000000001,68.91632,Javelin throw,233.77,29.97002997002997,7002
sO7ZGxFwbm8,72.56268,77.6676,Javelin throw,233.77,29.97002997002997,7002
sO7ZGxFwbm8,87.87742,102.09825,Javelin throw,233.77,29.97002997002997,7002
sO7ZGxFwbm8,112.30807,210.75996,Javelin throw,233.77,29.97002997002997,7002
sR0hZeYm06I,11.35265,66.99189,Getting a tattoo,72.033,30.0,2160
sRgBK2_nb0I,27.48716,48.21578,Using the pommel horse,53.056667,29.97002997002997,1589
sTev5fWX3T8,0.02355,15.09247,Using uneven bars,14.883333,29.97002997002997,445
sV4vBuWGJng,18.50301,63.1615,Getting a haircut,73.118333,23.976023976023978,1752
sV6NoTdFaPE,18.0281,45.1982,Playing field hockey,86.179,28.0,2412
sWEbq5Ry63Q,71.61077,227.61996000000002,Fixing bicycle,234.15,29.97002997002997,7016
sYAAXumvtck,9.99865,91.3912,Doing nails,112.336667,30.0,3369
sYAGVE3luRo,22.396929999999998,64.52422,Playing bagpipes,159.056667,25.0,3975
sYAGVE3luRo,71.76818,131.23134,Playing bagpipes,159.056667,25.0,3975
sYJgYpQknw0,37.39912,109.55503999999999,Ping-pong,130.24,29.97002997002997,3902
sYKtWOfH6VQ,36.27494,90.4912,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,16.33236,18.67844,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,20.84406,23.00967,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,28.965120000000002,33.83775,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,35.46197,38.710390000000004,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,43.763490000000004,46.83145,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,52.245490000000004,54.59158000000001,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,61.44936,64.15638,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,67.76574000000001,70.29229000000001,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,72.63838,77.15008,Washing hands,115.68,25.0,2891
sYKtWOfH6VQ,78.41335,81.30084000000001,Washing hands,115.68,25.0,2891
sYhUC2uQR7I,28.0376,217.1117,Doing kickboxing,230.341667,25.0,5757
sZf6ijFwPDs,18.33851,72.29845999999999,Mixing drinks,82.649,29.97,2476
s_H9cTp2tT8,4.448519999999999,15.87314,Playing polo,64.76,25.0,1618
s_H9cTp2tT8,25.3768,40.94663,Playing polo,64.76,25.0,1618
s__e_v6aaq0,0.01,29.57977,Vacuuming floor,29.976667,30.0,898
saMBbZcDAjM,0.01,22.08217,Ping-pong,21.988,29.97,658
saShR7NwjMg,15.67634,140.18263000000002,Washing hands,193.211667,25.0,4829
sanasW2azw4,4.69466,108.75973,Mowing the lawn,125.386667,30.0,3760
sbT8DfccM7I,53.175869999999996,179.71738,Fixing bicycle,182.23,29.97002997002997,5460
sbvdGKpHy2M,16.46698,52.94223,Shaving,56.701667,29.97002997002997,1698
sbvk9FNaAH0,70.35847,151.56271,Windsurfing,178.166667,29.97002997002997,5338
scapZQe6_Iw,2.68178,156.54879,Cricket,214.806667,25.0,5369
sd2MhdKdQTo,131.11765,147.02742,Playing harmonica,222.865,23.976023976023978,5342
sdMr24Qyrw8,50.50776,78.09133,Getting a piercing,119.51,29.666666666666668,3539
sdMr24Qyrw8,82.93709,93.5605,Getting a piercing,119.51,29.666666666666668,3539
sfPGQnxbJ3U,2.43748,29.99975,Doing kickboxing,30.0,15.0,449
sfeUXTuKMs8,79.61805,149.25263999999999,Horseback riding,159.926,29.97,4792
sg5z7jus30w,1.6225,198.59386,Getting a tattoo,207.933333,25.0,5197
sgPkVKPp1dU,10.14252,34.00727,Snatch,63.6,25.0,1589
sgPkVKPp1dU,42.2605,55.684419999999996,Snatch,63.6,25.0,1589
siMXfU6NPlE,0.01,49.507979999999996,Cumbia,51.616667,30.0,1547
sjHCZWdopsQ,26.454859999999996,142.88367,Playing accordion,193.026667,29.97002997002997,5784
sjpWwjzCbrw,3.3641,132.71613,Washing hands,161.378333,25.0,4033
smJtFktW640,0.0,200.5156,Zumba,207.26,23.976023976023978,4968
smYAy6TYS3M,7.6589,48.424040000000005,Hopscotch,66.98,7.883,527
smYAy6TYS3M,54.48655,62.74411,Hopscotch,66.98,7.883,527
smk2WJV1Zmo,18.47459,96.89334000000001,Walking the dog,126.013333,29.97002997002997,3775
snG89ed-64M,1.7355200000000002,73.00752,Playing lacrosse,74.125,29.97002997002997,2220
snPtOKtIEA4,6.50695,72.53833,Layup drill in basketball,72.539,29.97,2173
soE6TfvOiIo,90.85262,116.04858999999999,Walking the dog,117.793333,29.97002997002997,3529
soGmSXFO7wI,24.547929999999997,68.97548,Shot put,119.14,25.0,2977
soHEsBIljbI,6.59952,12.371089999999999,Cleaning shoes,16.958,23.976023976023978,403
soeRPsbkfas,7.36981,62.730430000000005,Long jump,63.267,15.0,948
spAlIMm8jSg,12.33338,39.846309999999995,Using uneven bars,101.308333,29.97002997002997,3035
spAlIMm8jSg,49.96601,82.06443,Using uneven bars,101.308333,29.97002997002997,3035
sqEsAtdFfrg,3.88383,14.161029999999998,Javelin throw,76.601,29.97002997002997,2294
sqEsAtdFfrg,33.759409999999995,42.841590000000004,Javelin throw,76.601,29.97002997002997,2294
sqEsAtdFfrg,52.16277,63.51549,Javelin throw,76.601,29.97002997002997,2294
srARxP_ocyg,0.01,30.85932,Doing kickboxing,30.811,30.0,923
srR0M_HL3Ao,50.166940000000004,54.26712,Playing polo,153.453,29.97,4598
srR0M_HL3Ao,84.17434,86.58621,Playing polo,153.453,29.97,4598
srR0M_HL3Ao,107.56948999999999,121.31716999999999,Playing polo,153.453,29.97,4598
ssies4ErWus,18.99704,32.9259,Hand washing clothes,44.2,15.0,662
svSM-UqjNWE,0.01,4.50344,Smoking hookah,48.065,29.97002997002997,1439
svSM-UqjNWE,12.159289999999999,15.161579999999999,Smoking hookah,48.065,29.97002997002997,1439
svSM-UqjNWE,25.51949,44.43394,Smoking hookah,48.065,29.97002997002997,1439
svZ7DPi7rLI,10.54867,45.28621,Javelin throw,53.82,29.97,1612
swId_MFHywI,9.43243,211.35641,Breakdancing,223.886667,24.0,5372
sx5Q-JsaAAs,12.036769999999999,134.70934,Ping-pong,164.161,25.0,4100
sxZTPWMnyFY,0.0,198.40099999999998,Snatch,198.413333,29.97002997002997,5945
sx_npA4wRrw,32.24627,196.34945,Preparing pasta,203.615,29.97002997002997,6101
syAccI5soVw,0.01,202.921,Belly dance,202.941667,25.0,5072
t-xIv68Ac4c,10.21284,221.41863999999998,Zumba,233.778333,25.0,5843
t04jE7d0Obw,21.99015,169.50169,Tango,175.123333,25.0,4377
t0ajvfx6dgA,18.3789,21.59521,Playing field hockey,147.213333,15.0,2207
t0ajvfx6dgA,28.027829999999998,31.93334,Playing field hockey,147.213333,15.0,2207
t0ajvfx6dgA,42.27147,47.32567,Playing field hockey,147.213333,15.0,2207
t0ajvfx6dgA,80.4077,87.75926,Playing field hockey,147.213333,15.0,2207
t0ajvfx6dgA,97.86765,100.62449000000001,Playing field hockey,147.213333,15.0,2207
t1s7ST4FRJc,8.99057,189.40138000000002,Zumba,192.005,29.97002997002997,5753
t2wawfMaTzM,1.3425799999999999,9.29481,Playing racquetball,66.106667,29.97002997002997,1980
t2wawfMaTzM,18.38306,34.49406,Playing racquetball,66.106667,29.97002997002997,1980
t2wawfMaTzM,39.55457,55.768840000000004,Playing racquetball,66.106667,29.97002997002997,1980
t3UI2gjo8X8,8.65669,61.41555,Playing water polo,65.667,29.97002997002997,1963
t5Br7yOUe4g,2.82365,90.95121999999999,Using the balance beam,95.246667,29.97002997002997,2853
t9UsqWspqZM,1.58133,79.66377,Playing violin,82.685,23.976023976023978,1981
tD-wp39rjnE,1.76446,29.943070000000002,Javelin throw,33.761667,25.0,843
tD30qafrkhM,63.45366,76.34664000000001,Smoking a cigarette,162.047,25.0,4049
tGuPkIKGIK4,1.63683,69.87539,Bathing dog,94.736,29.97,2823
tHFF0OaIHoE,0.3909,22.918860000000002,Shaving legs,27.807,14.748,408
tHhdS8t9ytI,28.486259999999998,58.95993000000001,Drinking coffee,106.138333,25.0,2652
tJLm2D4J3X0,14.7492,210.09415,Triple jump,209.933,30.0,6297
tJSF2GAp9TU,5.80216,50.45355,Using parallel bars,80.735,25.0,2017
tJbScqVWPsU,14.091320000000001,161.58045,Skateboarding,200.69,25.0,5016
tLxv2E7gj5c,0.0,14.31245,Playing racquetball,30.689,30.0,919
tLxv2E7gj5c,16.01034,29.1864,Playing racquetball,30.689,30.0,919
tM0BAYylvLA,0.0,52.501000000000005,Getting a haircut,52.476667,30.0,1573
tMheZSxPl3Q,47.30827,51.847590000000004,Polishing forniture,90.928333,24.0,2181
tO1VJnsd8sg,7.4628,24.25408,Playing racquetball,99.636667,29.97002997002997,2985
tO1VJnsd8sg,43.22202,71.51845,Playing racquetball,99.636667,29.97002997002997,2985
tQT-iQIv-KY,18.993479999999998,84.68521,Using the balance beam,91.531667,29.97002997002997,2742
tRatWgaZ-a0,0.10367,22.117279999999997,Playing water polo,22.1,30.0,662
tRgK4fFA8sE,10.57738,154.88252,Fixing bicycle,161.168333,30.0,4834
tSR4Pj_muN0,17.595760000000002,45.629690000000004,Bungee jumping,47.961,24.0,1147
tSUzEX6ps0s,2.07313,25.9141,Making a sandwich,132.733,30.0,3981
tSUzEX6ps0s,67.9986,113.4001,Making a sandwich,132.733,30.0,3981
tSk1GWyofaU,0.8388200000000001,36.589940000000006,Springboard diving,37.081,25.0,926
tSk1GWyofaU,33.885979999999996,34.40132,Springboard diving,37.081,25.0,926
tT7ljH8GCl8,0.2,79.90884,Mowing the lawn,80.015,29.97002997002997,2397
tTBbFGv9emI,4.3413,87.54952,Chopping wood,231.84,29.779158040027603,6904
tTBbFGv9emI,108.53246000000001,225.02396000000002,Chopping wood,231.84,29.779158040027603,6904
tVbrnWNOmFY,24.22229,56.10195,Fixing bicycle,199.435,29.799182691102363,5943
tVbrnWNOmFY,100.79598,189.2464,Fixing bicycle,199.435,29.799182691102363,5943
tXNycNfALsE,47.85694,128.58952,Using the balance beam,133.339,30.0,3998
tYV23sjRgt8,41.561690000000006,69.60452,Mixing drinks,84.351,29.97,2527
tZ6Fjq6SJvQ,0.0,200.06313,Tango,199.97,25.0,4998
t_2jTjX3a_o,7.16678,191.50298999999998,Dodgeball,213.67,30.0,6409
t_D9MYkEPEo,35.03011,110.5015,Tango,182.44,25.0,4560
t_D9MYkEPEo,11.7894,14.60805,Tango,182.44,25.0,4560
ta4QlTBHTTw,3.76301,19.80903,Tai chi,90.975,23.976023976023978,2180
taHfD8TFfX4,0.0,5.52635,Cricket,5.478333,29.97002997002997,163
tbKBKWCh6rs,4.084969999999999,34.08399,Washing face,40.866667,30.0,1225
te1znGPS_Vw,127.67876000000001,147.26443,Paintball,158.916667,23.976023976023978,3809
te1znGPS_Vw,2.72781,112.48858,Paintball,158.916667,23.976023976023978,3809
teZ99ahe1zY,0.45465,36.409,Playing polo,40.775,29.97002997002997,1222
tg6HOGy0BBQ,16.60676,184.38616000000002,Shaving legs,200.133,30.0,6003
tgPjcWP7Vig,0.0,146.70077,Spinning,174.367,29.97002997002997,5222
tgnyGoKM2tM,34.27382,128.57233,Fixing bicycle,130.263,29.97,3903
thgW2RT30qQ,56.72766,123.1521,Hammer throw,203.5,29.916666666666668,6097
thvpt_lUxTI,2.7279299999999997,9.589080000000001,Shoveling snow,52.934,25.0,1322
thvpt_lUxTI,13.7223,32.23915,Shoveling snow,52.934,25.0,1322
thvpt_lUxTI,52.739940000000004,52.78793,Shoveling snow,52.934,25.0,1322
ti3EHJLR2mU,51.45135,186.71338,Preparing pasta,207.353333,29.97002997002997,6213
tilmCzSf1oc,6.6124,18.695829999999997,Doing karate,22.366,30.0,670
tkQK_2celDY,94.48908,116.85366,Paintball,203.498333,23.976023976023978,4878
tkQK_2celDY,61.11299,127.14676999999999,Paintball,203.498333,23.976023976023978,4878
tl2RLYJUu3k,0.01,43.36943,Doing karate,45.835,30.0,1374
tlNpR7CkM-4,9.725389999999999,97.96374,Playing bagpipes,100.16,25.0,2503
tnWmUCOEdFY,1.1970299999999998,14.498320000000001,Brushing hair,15.1,1000.0,243
tnXjdv_GM9g,13.03233,49.401759999999996,Long jump,56.121667,25.0,1402
tnavaGow7BI,0.4246,1.54672,Preparing salad,5.836667,23.976023976023978,139
tnavaGow7BI,1.8803,5.83667,Preparing salad,5.836667,23.976023976023978,139
tnk1skdLN0Q,5.73339,60.182990000000004,Shot put,113.08,25.0,2826
tnk1skdLN0Q,68.63771,93.05725,Shot put,113.08,25.0,2826
toeGFZLoeHU,6.87602,38.56272,Playing bagpipes,40.448333,29.97002997002997,1211
tokwDYW6rS0,54.21945,111.25028999999999,Painting,128.683333,30.0,3859
tqanHyXTFFw,20.76647,78.73423000000001,Fixing bicycle,81.571667,25.0,2038
tr1sNwRTMd8,41.07121,83.11231,Triple jump,105.96,25.0,2648
tr8JRPrfAN0,8.93341,11.560880000000001,Vacuuming floor,168.39,23.976023976023978,4036
tr8JRPrfAN0,18.65506,23.121760000000002,Vacuuming floor,168.39,23.976023976023978,4036
tr8JRPrfAN0,35.47088,35.99638,Vacuuming floor,168.39,23.976023976023978,4036
tr8JRPrfAN0,57.01616,58.85539,Vacuuming floor,168.39,23.976023976023978,4036
tr8JRPrfAN0,81.45165,89.33407,Vacuuming floor,168.39,23.976023976023978,4036
tseeGOVN_eY,3.44447,100.21766,Washing dishes,105.139,24.959,2623
tt5-QtDwm3Y,11.78523,25.51442,Layup drill in basketball,77.81,30.0,2333
tt5-QtDwm3Y,47.26242,70.2254,Layup drill in basketball,77.81,30.0,2333
tuhEnqKmUKg,9.46522,29.03639,Skateboarding,37.336667,29.97002997002997,1118
tuhHQ-lHIs4,23.73,54.0268,Dodgeball,95.608,30.0,2867
tuhHQ-lHIs4,59.99661,74.62265,Dodgeball,95.608,30.0,2867
tvzl11XL01k,3.6670300000000005,46.55366,Wrapping presents,80.178333,25.0,2003
twGoVVPO08Q,70.852,154.67606,Long jump,191.563333,25.0,4788
twGoVVPO08Q,3.12134,56.21484,Long jump,191.563333,25.0,4788
twQbAuWVxlU,0.01,19.57467,Walking the dog,19.62,29.97002997002997,587
tww0AR8NanU,10.153310000000001,44.738040000000005,Playing harmonica,203.29,29.97002997002997,6091
tydn-vo3DaY,100.85718,104.3112,Rock climbing,221.355,23.976023976023978,5306
tydn-vo3DaY,126.76228,144.37775,Rock climbing,221.355,23.976023976023978,5306
tydn-vo3DaY,154.73979,164.06563,Rock climbing,221.355,23.976023976023978,5306
tzsgg_o6xHo,69.33044,95.96067,Tango,98.131,29.97,2940
tzsgg_o6xHo,5.03161,68.08194,Tango,98.131,29.97,2940
u-YaDbGZoPk,15.66929,48.3908,Cleaning windows,68.613333,25.0,1714
u08gU4eQFHY,0.48573,9.030330000000001,Snatch,9.38,30.0,280
u0PEB9bXWpY,36.71595,142.38154,Doing nails,167.508333,29.97002997002997,5019
u0SpXGr_elM,47.21889,125.83736,Making a sandwich,195.836667,29.97002997002997,5868
u0p_dBCEDs4,59.53859,132.79391999999999,Preparing pasta,140.316667,29.97002997002997,4204
u10c6Nx4K0A,0.15209,1.15601,Pole vault,6.034,30.0,177
u10c6Nx4K0A,1.42981,4.5936699999999995,Pole vault,6.034,30.0,177
u10c6Nx4K0A,0.0,5.74333,Pole vault,6.034,30.0,177
u1ZFiwJJXSQ,9.79049,94.43635,Doing step aerobics,108.475,29.97,3250
u1upxlAgsqM,6.30041,41.68524,Layup drill in basketball,46.973333,25.0,1173
u2hzK9YyIXY,2.18256,39.18022,Cleaning shoes,43.766,30.0,1312
u3nOmvgcs84,36.447540000000004,164.95887,Making a sandwich,172.941667,30.0,5187
u6FTTLK6GUg,0.01,35.45752,Dodgeball,35.933,30.0,1077
u9oARzRT3fI,0.0,23.335,Using uneven bars,23.335,29.97002997002997,698
uA3dbKjT9rM,82.14343000000001,91.2416,Getting a piercing,166.533333,25.0,4162
uA3dbKjT9rM,96.1806,101.37955,Getting a piercing,166.533333,25.0,4162
uBhuULfs3Hc,9.00253,18.23013,Discus throw,144.218333,25.0,3604
uBhuULfs3Hc,45.462790000000005,81.02279,Discus throw,144.218333,25.0,3604
uBhuULfs3Hc,104.65444000000001,115.68253999999999,Discus throw,144.218333,25.0,3604
uCLUexLKpnU,0.023219999999999998,14.883329999999999,Windsurfing,14.88,25.0,371
uDs0wOnwaAM,1.3297299999999999,213.08952000000002,Ping-pong,212.998333,29.916666666666668,6382
uE6_kwnfDCQ,10.405330000000001,185.80942,Tango,190.471667,24.0,4570
uEaxyzKonCY,0.01,163.34097,Playing badminton,163.452,29.377,4800
uFMDSiHu7g4,0.0,181.201,Cumbia,181.181,29.97,5429
uGVkH6PjXLs,0.01,2.56981,Chopping wood,32.248,29.97002997002997,965
uGVkH6PjXLs,29.326040000000003,32.09896,Chopping wood,32.248,29.97002997002997,965
uHLEUps_ahs,35.8651,47.21018,Playing saxophone,234.566667,23.976023976023978,5623
